"No.","Time","Source","Destination","Protocol","Length","Info"
"85","0.309287","194.210.223.31","224.0.0.251","MDNS","1470","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR iPad de Tiago (3)._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR MacBook Air de Francisca (2)._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR MacBook Air de Paulo._companion-link._tcp.local PTR brfpm-mac._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR Ritaâ\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Air de Helena (2)._companion-link._tcp.local PTR halof._companion-link._tcp.local PTR T4Gâ\200\231s MacBook Pro._companion-link._tcp.local PTR Esconderijo Escondido._companion-link._tcp.local PTR Beatriz Oliveira._companion-link._tcp.local PTR iPad da Rita._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR Eduardo's Macbook Air._companion-link._tcp.local PTR Eduardo's Macbook Air (2)._companion-link._tcp.local PTR MacBook Pro de Jorge._companion-link._tcp.local PTR iPad de Jo\303\243o (2)._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR XiaoMi Lite._companion-link._tcp.local PTR iPad (34)._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR MacBook Air de Mariana._companion-link._tcp.local PTR MacBook Air von Sina._companion-link._tcp.local PTR MacBook Air de Sandra._companion-link._tcp.local PTR Davidâ\200\231s iPad._companion-link._tcp.local PTR MacBook Air de Guilherme (2)._companion-link._tcp.local PTR Miguel's iPad._companion-link._tcp.local PTR iPad Catarina ._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR Altti - MacBook Air._companion-link._tcp.local PTR iPad de Lara._companion-link._tcp.local PTR sNâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (62)._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR iPad (80)._companion-link._tcp.local PTR MacBook Air de Duarte._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR iPad de Ines ._companion-link._tcp.local PTR Mariaâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"86","0.309596","fe80::c62:d277:d207:56a8","ff02::fb","MDNS","1490","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR iPad de Tiago (3)._companion-link._tcp.local PTR iPad di Alessia._companion-link._tcp.local PTR MacBook Air de Francisca (2)._companion-link._tcp.local PTR FranciscoLivraghi._companion-link._tcp.local PTR MacBook Air de Paulo._companion-link._tcp.local PTR brfpm-mac._companion-link._tcp.local PTR MacBook Air de Pedro (2)._companion-link._tcp.local PTR Ritaâ\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Air de Helena (2)._companion-link._tcp.local PTR halof._companion-link._tcp.local PTR T4Gâ\200\231s MacBook Pro._companion-link._tcp.local PTR Esconderijo Escondido._companion-link._tcp.local PTR Beatriz Oliveira._companion-link._tcp.local PTR iPad da Rita._companion-link._tcp.local PTR iPad di Rosalba._companion-link._tcp.local PTR Eduardo's Macbook Air._companion-link._tcp.local PTR Eduardo's Macbook Air (2)._companion-link._tcp.local PTR MacBook Pro de Jorge._companion-link._tcp.local PTR iPad de Jo\303\243o (2)._companion-link._tcp.local PTR MacBook Pro de S\303\251rgio._companion-link._tcp.local PTR MacBook Pro de Amadeu._companion-link._tcp.local PTR XiaoMi Lite._companion-link._tcp.local PTR iPad (34)._companion-link._tcp.local PTR MacBook Air de Lourenco._companion-link._tcp.local PTR MacBook Air de Mariana._companion-link._tcp.local PTR MacBook Air von Sina._companion-link._tcp.local PTR MacBook Air de Sandra._companion-link._tcp.local PTR Davidâ\200\231s iPad._companion-link._tcp.local PTR MacBook Air de Guilherme (2)._companion-link._tcp.local PTR Miguel's iPad._companion-link._tcp.local PTR iPad Catarina ._companion-link._tcp.local PTR MacBook Air de Afonso._companion-link._tcp.local PTR Altti - MacBook Air._companion-link._tcp.local PTR iPad de Lara._companion-link._tcp.local PTR sNâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (62)._companion-link._tcp.local PTR MacBook Air di Agnese._companion-link._tcp.local PTR iPad (80)._companion-link._tcp.local PTR MacBook Air de Duarte._companion-link._tcp.local PTR MacBook Air de vicente._companion-link._tcp.local PTR iPad de Ines ._companion-link._tcp.local PTR Mariaâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"87","0.309873","194.210.223.31","224.0.0.251","MDNS","330","Standard query 0x0000 PTR iPad von kim ._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR MacBook Pro de Miguel._companion-link._tcp.local PTR MacBook Air de Guilherme._companion-link._tcp.local PTR iPad (38)._companion-link._tcp.local PTR Y0DYTCGXY3._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad de Ant\303\263nio Maria._companion-link._tcp.local"
"88","0.310109","fe80::c62:d277:d207:56a8","ff02::fb","MDNS","350","Standard query 0x0000 PTR iPad von kim ._companion-link._tcp.local PTR MacBook Air de madalena._companion-link._tcp.local PTR MacBook Pro de Miguel._companion-link._tcp.local PTR MacBook Air de Guilherme._companion-link._tcp.local PTR iPad (38)._companion-link._tcp.local PTR Y0DYTCGXY3._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad de Ant\303\263nio Maria._companion-link._tcp.local"
"89","0.310369","194.210.223.31","224.0.0.251","MDNS","164","Standard query 0x0000 TXT T4Gâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT XiaoMi Lite._companion-link._tcp.local, ""QM"" question TXT sNâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT iPad (6)._companion-link._tcp.local, ""QU"" question"
"90","0.310647","fe80::c62:d277:d207:56a8","ff02::fb","MDNS","184","Standard query 0x0000 TXT T4Gâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT XiaoMi Lite._companion-link._tcp.local, ""QM"" question TXT sNâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT iPad (6)._companion-link._tcp.local, ""QU"" question"
"91","0.321163","194.210.234.190","224.0.0.251","MDNS","455","Standard query response 0x0000 PTR MacBook Air de Paulo._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 52797 MacBook-Air-de-Paulo.local AAAA, cache flush fe80::18c3:b331:bc75:6ac2 A, cache flush 194.210.234.190 AAAA, cache flush 2001:690:2100:1016:188f:5be6:b30f:71c1 NSEC, cache flush MacBook Air de Paulo._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Paulo.local"
"92","0.321502","fe80::18c3:b331:bc75:6ac2","ff02::fb","MDNS","475","Standard query response 0x0000 PTR MacBook Air de Paulo._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 52797 MacBook-Air-de-Paulo.local AAAA, cache flush fe80::18c3:b331:bc75:6ac2 A, cache flush 194.210.234.190 AAAA, cache flush 2001:690:2100:1016:188f:5be6:b30f:71c1 NSEC, cache flush MacBook Air de Paulo._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Paulo.local"
"93","0.321885","194.210.234.35","224.0.0.251","MDNS","416","Standard query response 0x0000 PTR iPad di Alessia._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50643 iPad-di-Alessia.local AAAA, cache flush fe80::1833:1184:48c1:4c3a A, cache flush 194.210.234.35 AAAA, cache flush 2001:690:2100:1016:857:f6e1:de5a:d05b NSEC, cache flush iPad di Alessia._companion-link._tcp.local NSEC, cache flush iPad-di-Alessia.local"
"94","0.322180","fe80::1833:1184:48c1:4c3a","ff02::fb","MDNS","436","Standard query response 0x0000 PTR iPad di Alessia._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50643 iPad-di-Alessia.local AAAA, cache flush fe80::1833:1184:48c1:4c3a A, cache flush 194.210.234.35 AAAA, cache flush 2001:690:2100:1016:857:f6e1:de5a:d05b NSEC, cache flush iPad di Alessia._companion-link._tcp.local NSEC, cache flush iPad-di-Alessia.local"
"95","0.322595","194.210.223.87","224.0.0.251","MDNS","269","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Guilherme (2)._companion-link._tcp.local"
"96","0.322890","fe80::1cf2:fd85:6e15:c8b4","ff02::fb","MDNS","289","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Guilherme (2)._companion-link._tcp.local"
"97","0.323271","fe80::c4f7:78ff:fe1d:3b49","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"98","0.323545","194.210.220.245","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"99","0.323771","fe80::c4f7:78ff:fe1d:3b49","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"100","0.324102","194.210.223.28","224.0.0.251","MDNS","253","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad de Lara._companion-link._tcp.local"
"101","0.324389","fe80::10a9:9050:4f1e:e50d","ff02::fb","MDNS","273","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad de Lara._companion-link._tcp.local"
"102","0.324675","194.210.220.139","224.0.0.251","MDNS","229","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Guilherme._companion-link._tcp.local"
"103","0.324908","fe80::5f:b756:9c19:82c6","ff02::fb","MDNS","249","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Guilherme._companion-link._tcp.local"
"104","0.325180","fe80::388:96ca:2b28:13b9","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 54993 FILIPE.local TXT A 194.210.222.115 AAAA 2001:690:2100:1016:2115:357a:4141:91f3 AAAA 2001:690:2100:1016:95ec:4da:3223:4552 AAAA fe80::388:96ca:2b28:13b9"
"105","0.325428","fe80::388:96ca:2b28:13b9","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 54993 FILIPE.local TXT A 194.210.222.115 AAAA 2001:690:2100:1016:2115:357a:4141:91f3 AAAA 2001:690:2100:1016:95ec:4da:3223:4552 AAAA fe80::388:96ca:2b28:13b9"
"106","0.325695","194.210.223.101","224.0.0.251","MDNS","262","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro de Amadeu._companion-link._tcp.local"
"107","0.325911","fe80::893:e2ff:37b5:e47e","ff02::fb","MDNS","282","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro de Amadeu._companion-link._tcp.local"
"108","0.326161","194.210.222.115","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 54993 FILIPE.local TXT A 194.210.222.115 AAAA 2001:690:2100:1016:2115:357a:4141:91f3 AAAA 2001:690:2100:1016:95ec:4da:3223:4552 AAAA fe80::388:96ca:2b28:13b9"
"109","0.326352","194.210.220.33","224.0.0.251","MDNS","214","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad (38)._companion-link._tcp.local"
"110","0.326539","194.210.222.238","224.0.0.251","MDNS","259","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Helena (2)._companion-link._tcp.local OPT"
"111","0.326745","fe80::1070:4b9b:1fc7:4f03","ff02::fb","MDNS","279","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Helena (2)._companion-link._tcp.local OPT"
"112","0.327021","fe80::86b:2df3:381b:ad1c","ff02::fb","MDNS","234","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad (38)._companion-link._tcp.local"
"113","0.327261","fe80::ffef:b02f:d56c:cc18","ff02::fb","MDNS","411","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"114","0.327498","194.210.222.181","224.0.0.251","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"115","0.327721","fe80::ffef:b02f:d56c:cc18","ff02::fb","MDNS","411","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"116","0.327973","194.210.222.177","224.0.0.251","MDNS","328","Standard query response 0x0000 PTR Spotify Desktop Launcher(4)._spotify-connect._tcp.local SRV 0 0 57770 BeababyPC.local TXT A 194.210.222.177 NSEC BeababyPC.local"
"117","0.328191","fe80::c459:4111:d60d:6715","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(4)._spotify-connect._tcp.local SRV 0 0 53868 marcOS.local TXT A 194.210.234.241 AAAA 2001:690:2100:1016:9651:c3a1:e50e:7c42 AAAA 2001:690:2100:1016:3580:6249:7cc1:ab20 AAAA fe80::c459:4111:d60d:6715"
"118","0.328464","fe80::c459:4111:d60d:6715","ff02::fb","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(4)._spotify-connect._tcp.local SRV 0 0 53868 marcOS.local TXT A 194.210.234.241 AAAA 2001:690:2100:1016:9651:c3a1:e50e:7c42 AAAA 2001:690:2100:1016:3580:6249:7cc1:ab20 AAAA fe80::c459:4111:d60d:6715"
"119","0.328724","fe80::20d2:14ff:fede:2759","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"120","0.328982","194.210.222.168","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"121","0.329188","fe80::20d2:14ff:fede:2759","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"122","0.329439","194.210.221.124","224.0.0.251","MDNS","226","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Sara._companion-link._tcp.local"
"123","0.329658","194.210.220.221","224.0.0.251","MDNS","242","Standard query 0x0000 TXT Altti - MacBook Air._companion-link._tcp.local, ""QU"" question TXT Tiagoâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT MacBook Air de Guilherme (2)._companion-link._tcp.local, ""QU"" question TXT Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local, ""QU"" question TXT MacBook Air di siria._companion-link._tcp.local, ""QU"" question TXT iPad (2)._companion-link._tcp.local, ""QU"" question"
"124","0.329874","fe80::10e5:d914:3200:d339","ff02::fb","MDNS","246","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Sara._companion-link._tcp.local"
"125","0.330176","fe80::4af:5359:466c:f827","ff02::fb","MDNS","262","Standard query 0x0000 TXT Altti - MacBook Air._companion-link._tcp.local, ""QU"" question TXT Tiagoâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT MacBook Air de Guilherme (2)._companion-link._tcp.local, ""QU"" question TXT Joaoâ\200\231s MacBook Pro (4)._companion-link._tcp.local, ""QU"" question TXT MacBook Air di siria._companion-link._tcp.local, ""QU"" question TXT iPad (2)._companion-link._tcp.local, ""QU"" question"
"126","0.330429","194.210.221.207","224.0.0.251","MDNS","274","Standard query response 0x0000 PTR SwcPageMapping._nsdswc._tcp.local TXT, cache flush SRV, cache flush 0 0 62132 Android_eafb68b435a042bfb6c0bba62a8ffdd9.local A, cache flush 194.210.221.207 AAAA, cache flush fe80::9cae:68ff:fe73:7d8 NSEC, cache flush SwcPageMapping._nsdswc._tcp.local NSEC, cache flush Android_eafb68b435a042bfb6c0bba62a8ffdd9.local"
"127","0.330655","fe80::e48f:51b9:3b6:4df8","ff02::fb","MDNS","403","Standard query response 0x0000 PTR Spotify Desktop Launcher._spotify-connect._tcp.local SRV 0 0 57214 DESKTOP-G8KUKK6.local TXT A 194.210.221.110 AAAA 2001:690:2100:1016:4777:d05b:ece2:2dd9 AAAA 2001:690:2100:1016:408b:e94d:f909:685 AAAA fe80::e48f:51b9:3b6:4df8"
"128","0.330936","fe80::e48f:51b9:3b6:4df8","ff02::fb","MDNS","403","Standard query response 0x0000 PTR Spotify Desktop Launcher._spotify-connect._tcp.local SRV 0 0 57214 DESKTOP-G8KUKK6.local TXT A 194.210.221.110 AAAA 2001:690:2100:1016:4777:d05b:ece2:2dd9 AAAA 2001:690:2100:1016:408b:e94d:f909:685 AAAA fe80::e48f:51b9:3b6:4df8"
"129","0.331185","194.210.221.110","224.0.0.251","MDNS","383","Standard query response 0x0000 PTR Spotify Desktop Launcher._spotify-connect._tcp.local SRV 0 0 57214 DESKTOP-G8KUKK6.local TXT A 194.210.221.110 AAAA 2001:690:2100:1016:4777:d05b:ece2:2dd9 AAAA 2001:690:2100:1016:408b:e94d:f909:685 AAAA fe80::e48f:51b9:3b6:4df8"
"130","0.331390","194.210.221.110","224.0.0.251","MDNS","383","Standard query response 0x0000 PTR Spotify Desktop Launcher._spotify-connect._tcp.local SRV 0 0 57214 DESKTOP-G8KUKK6.local TXT A 194.210.221.110 AAAA 2001:690:2100:1016:4777:d05b:ece2:2dd9 AAAA 2001:690:2100:1016:408b:e94d:f909:685 AAAA fe80::e48f:51b9:3b6:4df8"
"131","0.331590","fe80::5764:3d5c:f54e:90bd","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(5)._spotify-connect._tcp.local SRV 0 0 51409 DESKTOP-MEBN4Q7.local TXT A 194.210.234.140 AAAA 2001:690:2100:1016:9ce1:d9f6:9532:ef28 AAAA 2001:690:2100:1016:b904:234f:5ff7:15eb AAAA fe80::5764:3d5c:f54e:90bd"
"132","0.331845","fe80::5764:3d5c:f54e:90bd","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(5)._spotify-connect._tcp.local SRV 0 0 51409 DESKTOP-MEBN4Q7.local TXT A 194.210.234.140 AAAA 2001:690:2100:1016:9ce1:d9f6:9532:ef28 AAAA 2001:690:2100:1016:b904:234f:5ff7:15eb AAAA fe80::5764:3d5c:f54e:90bd"
"133","0.332090","194.210.220.127","224.0.0.251","MDNS","262","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro de Miguel._companion-link._tcp.local"
"134","0.332307","fe80::811:5be2:7a9e:4a93","ff02::fb","MDNS","282","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro de Miguel._companion-link._tcp.local"
